state,district,year,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_enrolments,total_updates,adult_system_stress,child_system_stress,digital_friction_index,log_digital_friction,friction_outlier
Andhra Pradesh,prakasam,2025,12,1229,116,5,2814.0,16881.0,11138.0,9035.0,1350,39868.0,25916.0,13952.0,4319.333333333333,8.371087838755265,True
Andhra Pradesh,rajanna sircilla,2025,9,13,1,0,1.0,14.0,0.0,0.0,14,15.0,14.0,1.0,14.0,2.70805020110221,False
Andhra Pradesh,rajanna sircilla,2025,10,3,0,0,2.0,7.0,0.0,0.0,3,9.0,7.0,2.0,7.0,2.0794415416798357,False
Andhra Pradesh,rajanna sircilla,2025,11,9,1,0,1.0,6.0,0.0,0.0,10,7.0,6.0,1.0,6.0,1.9459101490553132,False
Andhra Pradesh,rajanna sircilla,2025,12,6,0,0,2.0,21.0,0.0,0.0,6,23.0,21.0,2.0,21.0,3.091042453358316,False
Andhra Pradesh,rangareddy,2025,9,2,0,0,9.0,55.0,0.0,0.0,2,64.0,55.0,9.0,55.0,4.02535169073515,False
Andhra Pradesh,rangareddy,2025,10,1,0,0,12.0,38.0,0.0,0.0,1,50.0,38.0,12.0,38.0,3.6635616461296463,False
Andhra Pradesh,rangareddy,2025,12,0,1,0,16.0,110.0,0.0,0.0,1,126.0,110.0,16.0,110.0,4.709530201312334,False
Andhra Pradesh,sangareddy,2025,9,1,1,0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,sangareddy,2025,11,1,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,siddipet,2025,9,39,7,0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,siddipet,2025,10,24,6,0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,siddipet,2025,11,19,3,0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,siddipet,2025,12,15,1,0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,sri potti sriramulu nellore,2025,9,10,3,0,226.0,2273.0,12.0,10.0,13,2521.0,2283.0,238.0,2283.0,7.7336835707759,False
Andhra Pradesh,sri potti sriramulu nellore,2025,10,4,0,0,246.0,1578.0,27.0,5.0,4,1856.0,1583.0,273.0,1583.0,7.367708572374371,False
Andhra Pradesh,sri potti sriramulu nellore,2025,11,6,3,4,425.0,2732.0,45.0,5.0,13,3207.0,2737.0,470.0,547.4,6.307004947688159,False
Andhra Pradesh,sri potti sriramulu nellore,2025,12,6,2,1,366.0,2933.0,20.0,10.0,9,3329.0,2943.0,386.0,1471.5,7.294716915525742,False
Andhra Pradesh,sri sathya sai,2025,9,67,5,0,190.0,1642.0,4.0,0.0,72,1836.0,1642.0,194.0,1642.0,7.404279118037268,False
Andhra Pradesh,sri sathya sai,2025,10,42,1,0,580.0,1535.0,5.0,0.0,43,2120.0,1535.0,585.0,1535.0,7.336936913707618,False
Andhra Pradesh,sri sathya sai,2025,11,47,4,0,849.0,2207.0,1.0,1.0,51,3058.0,2208.0,850.0,2208.0,7.700295203420117,False
Andhra Pradesh,sri sathya sai,2025,12,40,3,1,680.0,2926.0,1.0,0.0,44,3607.0,2926.0,681.0,1463.0,7.288927694521257,False
Andhra Pradesh,srikakulam,2025,9,1383,54,5,1268.0,9247.0,3249.0,5582.0,1442,19346.0,14829.0,4517.0,2471.5,7.812985063496868,False
Andhra Pradesh,srikakulam,2025,10,836,29,1,2376.0,6114.0,10600.0,6339.0,866,25429.0,12453.0,12976.0,6226.5,8.736730247136336,True
Andhra Pradesh,srikakulam,2025,11,1180,35,0,3658.0,10513.0,10633.0,6237.0,1215,31041.0,16750.0,14291.0,16750.0,9.726213236963687,True
Andhra Pradesh,srikakulam,2025,12,789,15,2,2720.0,12031.0,8837.0,8358.0,806,31946.0,20389.0,11557.0,6796.333333333333,8.824285657387842,True
Andhra Pradesh,suryapet,2025,9,52,19,0,0.0,0.0,0.0,0.0,71,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,suryapet,2025,10,34,11,0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,suryapet,2025,11,23,5,0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,suryapet,2025,12,10,0,0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,tirupati,2025,9,0,0,1,276.0,2271.0,0.0,0.0,1,2547.0,2271.0,276.0,1135.5,7.0357086432925975,False
Andhra Pradesh,tiruvallur,2025,9,0,1,0,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,1.0,0.6931471805599453,False
Andhra Pradesh,vikarabad,2025,9,31,16,0,2.0,103.0,0.0,0.0,47,105.0,103.0,2.0,103.0,4.6443908991413725,False
Andhra Pradesh,vikarabad,2025,10,26,3,0,1.0,95.0,0.0,0.0,29,96.0,95.0,1.0,95.0,4.564348191467836,False
Andhra Pradesh,vikarabad,2025,11,23,10,0,1.0,135.0,0.0,0.0,33,136.0,135.0,1.0,135.0,4.912654885736052,False
Andhra Pradesh,vikarabad,2025,12,7,2,0,2.0,79.0,0.0,0.0,9,81.0,79.0,2.0,79.0,4.382026634673881,False
Andhra Pradesh,visakhapatnam,2025,6,186,28,12,1148.0,5811.0,30810.0,15825.0,226,53594.0,21636.0,31958.0,1664.3076923076924,7.4177651855258935,False
Andhra Pradesh,visakhapatnam,2025,9,2802,214,13,1663.0,13195.0,8988.0,9784.0,3029,33630.0,22979.0,10651.0,1641.357142857143,7.403887771146742,False
Andhra Pradesh,visakhapatnam,2025,10,1644,100,3,1717.0,9027.0,12017.0,9009.0,1747,31770.0,18036.0,13734.0,4509.0,8.414052432496725,True
Andhra Pradesh,visakhapatnam,2025,11,2375,141,32,3166.0,15855.0,19000.0,10417.0,2548,48438.0,26272.0,22166.0,796.1212121212121,6.681006752698427,False
Andhra Pradesh,visakhapatnam,2025,12,1937,66,18,2909.0,19616.0,16615.0,13758.0,2021,52898.0,33374.0,19524.0,1756.5263157894738,7.471662596994895,False
Andhra Pradesh,vizianagaram,2025,9,1195,77,6,739.0,6875.0,3122.0,5357.0,1278,16093.0,12232.0,3861.0,1747.4285714285713,7.466472704327025,False
Andhra Pradesh,vizianagaram,2025,10,681,37,1,1227.0,5005.0,7006.0,5700.0,719,18938.0,10705.0,8233.0,5352.5,8.585505831598324,True
Andhra Pradesh,vizianagaram,2025,11,949,30,1,2046.0,8174.0,10641.0,6068.0,980,26929.0,14242.0,12687.0,7121.0,8.870943863837724,True
Andhra Pradesh,vizianagaram,2025,12,732,14,2,1918.0,9947.0,9507.0,8253.0,748,29625.0,18200.0,11425.0,6066.666666666667,8.710729405977789,True
Andhra Pradesh,wanaparthy,2025,9,70,32,0,64.0,647.0,0.0,0.0,102,711.0,647.0,64.0,647.0,6.473890696352274,False
Andhra Pradesh,wanaparthy,2025,10,40,24,0,111.0,460.0,0.0,0.0,64,571.0,460.0,111.0,460.0,6.133398042996649,False
Andhra Pradesh,wanaparthy,2025,11,30,16,0,227.0,719.0,0.0,0.0,46,946.0,719.0,227.0,719.0,6.579251212010101,False
Andhra Pradesh,wanaparthy,2025,12,20,8,0,103.0,632.0,0.0,0.0,28,735.0,632.0,103.0,632.0,6.450470422144176,False
Andhra Pradesh,warangal,2025,9,197,39,0,293.0,4162.0,1429.0,4969.0,236,10853.0,9131.0,1722.0,9131.0,9.119540007649686,True
Andhra Pradesh,warangal,2025,10,125,33,0,505.0,3232.0,1991.0,3499.0,158,9227.0,6731.0,2496.0,6731.0,8.814627555310697,True
Andhra Pradesh,warangal,2025,11,122,33,0,873.0,5606.0,1550.0,3714.0,155,11743.0,9320.0,2423.0,9320.0,9.140025198061156,True
Andhra Pradesh,warangal,2025,12,47,9,0,477.0,5762.0,1465.0,4057.0,56,11761.0,9819.0,1942.0,9819.0,9.192176401348512,True
Andhra Pradesh,warangal rural,2025,9,9,1,0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,warangal rural,2025,10,8,1,0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,warangal rural,2025,11,4,2,0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,warangal rural,2025,12,2,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,warangal urban,2025,9,6,0,0,1.0,4.0,0.0,0.0,6,5.0,4.0,1.0,4.0,1.6094379124341003,False
Andhra Pradesh,west godavari,2025,9,2032,145,8,1090.0,13002.0,4898.0,6798.0,2185,25788.0,19800.0,5988.0,2200.0,7.696667081526462,False
Andhra Pradesh,west godavari,2025,10,1015,90,6,1529.0,8365.0,12426.0,5832.0,1111,28152.0,14197.0,13955.0,2028.142857142857,7.6153687450076655,False
Andhra Pradesh,west godavari,2025,11,1660,91,15,2564.0,14227.0,14631.0,7215.0,1766,38637.0,21442.0,17195.0,1340.125,7.201264092956911,False
Andhra Pradesh,west godavari,2025,12,1182,37,7,2407.0,16904.0,12501.0,9540.0,1226,41352.0,26444.0,14908.0,3305.5,8.103645507114717,False
Andhra Pradesh,y s r,2025,10,1,0,0,316.0,1682.0,0.0,0.0,1,1998.0,1682.0,316.0,1682.0,7.428333194190806,False
Andhra Pradesh,yadadri,2025,9,57,16,0,0.0,0.0,0.0,0.0,73,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,yadadri,2025,10,22,8,0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,yadadri,2025,11,23,5,0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,False
Andhra Pradesh,yadadri,2025,12,16,2,0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,False
Arunachal Pradesh,anjaw,2025,9,16,5,0,29.0,150.0,50.0,27.0,21,256.0,177.0,79.0,177.0,5.181783550292085,False
Arunachal Pradesh,anjaw,2025,10,1,2,0,17.0,42.0,34.0,24.0,3,117.0,66.0,51.0,66.0,4.204692619390966,False
Arunachal Pradesh,anjaw,2025,11,2,4,3,23.0,80.0,179.0,34.0,9,316.0,114.0,202.0,28.5,3.3843902633457743,False
Arunachal Pradesh,anjaw,2025,12,3,0,0,17.0,82.0,83.0,38.0,3,220.0,120.0,100.0,120.0,4.795790545596741,False
Arunachal Pradesh,changlang,2025,9,302,159,5,231.0,1422.0,534.0,396.0,466,2583.0,1818.0,765.0,303.0,5.717027701406222,False
Arunachal Pradesh,changlang,2025,10,84,125,1,54.0,332.0,226.0,165.0,210,777.0,497.0,280.0,248.5,5.519458915191573,False
Arunachal Pradesh,changlang,2025,11,80,48,7,95.0,421.0,938.0,166.0,135,1620.0,587.0,1033.0,73.375,4.309119863865794,False
Arunachal Pradesh,changlang,2025,12,57,9,0,36.0,310.0,763.0,133.0,66,1242.0,443.0,799.0,443.0,6.095824562432225,False
Arunachal Pradesh,dibang valley,2025,9,2,2,0,1.0,27.0,8.0,8.0,4,44.0,35.0,9.0,35.0,3.58351893845611,False
Arunachal Pradesh,dibang valley,2025,10,3,0,0,9.0,8.0,22.0,4.0,3,43.0,12.0,31.0,12.0,2.5649493574615367,False
Arunachal Pradesh,dibang valley,2025,11,1,0,0,4.0,27.0,157.0,23.0,1,211.0,50.0,161.0,50.0,3.9318256327243257,False
Arunachal Pradesh,dibang valley,2025,12,1,0,0,6.0,31.0,11.0,9.0,1,57.0,40.0,17.0,40.0,3.713572066704308,False
Arunachal Pradesh,east kameng,2025,9,52,32,0,133.0,599.0,386.0,271.0,84,1389.0,870.0,519.0,870.0,6.769641976852503,False
Arunachal Pradesh,east kameng,2025,10,19,22,0,45.0,176.0,348.0,166.0,41,735.0,342.0,393.0,342.0,5.8377304471659395,False
Arunachal Pradesh,east kameng,2025,11,14,16,15,38.0,147.0,577.0,128.0,45,890.0,275.0,615.0,17.1875,2.9007345449317112,False
Arunachal Pradesh,east kameng,2025,12,8,12,0,50.0,127.0,238.0,56.0,20,471.0,183.0,288.0,183.0,5.214935757608986,False
Arunachal Pradesh,east siang,2025,9,36,30,0,138.0,606.0,164.0,93.0,66,1001.0,699.0,302.0,699.0,6.551080335043404,False
Arunachal Pradesh,east siang,2025,10,23,25,0,79.0,349.0,269.0,106.0,48,803.0,455.0,348.0,455.0,6.1224928095143865,False
Arunachal Pradesh,east siang,2025,11,24,31,5,88.0,359.0,550.0,121.0,60,1118.0,480.0,638.0,80.0,4.394449154672439,False
Arunachal Pradesh,east siang,2025,12,8,9,0,70.0,336.0,553.0,100.0,17,1059.0,436.0,623.0,436.0,6.07993319509559,False
Arunachal Pradesh,kamle,2025,9,2,18,0,25.0,117.0,6.0,17.0,20,165.0,134.0,31.0,134.0,4.90527477843843,False
Arunachal Pradesh,kamle,2025,10,0,1,0,6.0,8.0,3.0,2.0,1,19.0,10.0,9.0,10.0,2.3978952727983707,False
Arunachal Pradesh,kamle,2025,11,0,5,2,6.0,41.0,6.0,9.0,7,62.0,50.0,12.0,16.666666666666668,2.8716796248840124,False
Arunachal Pradesh,kamle,2025,12,1,1,0,2.0,5.0,2.0,2.0,2,11.0,7.0,4.0,7.0,2.0794415416798357,False
Arunachal Pradesh,kra daadi,2025,9,14,46,0,80.0,151.0,0.0,0.0,60,231.0,151.0,80.0,151.0,5.0238805208462765,False
Arunachal Pradesh,kra daadi,2025,10,14,25,0,43.0,68.0,0.0,0.0,39,111.0,68.0,43.0,68.0,4.23410650459726,False
Arunachal Pradesh,kra daadi,2025,11,6,19,16,38.0,103.0,0.0,0.0,41,141.0,103.0,38.0,6.0588235294117645,1.9542783987258299,False
Arunachal Pradesh,kra daadi,2025,12,3,10,0,22.0,71.0,0.0,0.0,13,93.0,71.0,22.0,71.0,4.276666119016055,False
Arunachal Pradesh,lohit,2025,9,29,19,0,65.0,356.0,169.0,176.0,48,766.0,532.0,234.0,532.0,6.278521424165844,False
Arunachal Pradesh,lohit,2025,10,17,18,1,34.0,171.0,181.0,87.0,36,473.0,258.0,215.0,129.0,4.867534450455582,False
Arunachal Pradesh,lohit,2025,11,15,11,1,40.0,256.0,519.0,82.0,27,897.0,338.0,559.0,169.0,5.135798437050262,False
Arunachal Pradesh,lohit,2025,12,35,12,0,36.0,331.0,517.0,262.0,47,1146.0,593.0,553.0,593.0,6.386879319362645,False
Arunachal Pradesh,longding,2025,7,46,322,33,0.0,0.0,120.0,152.0,401,272.0,152.0,120.0,4.470588235294118,1.6993861490970399,False
Arunachal Pradesh,longding,2025,9,57,267,0,57.0,311.0,162.0,87.0,324,617.0,398.0,219.0,398.0,5.988961416889864,False
Arunachal Pradesh,longding,2025,10,11,53,0,32.0,81.0,91.0,37.0,64,241.0,118.0,123.0,118.0,4.77912349311153,False
Arunachal Pradesh,longding,2025,11,14,52,3,48.0,127.0,178.0,47.0,69,400.0,174.0,226.0,43.5,3.7954891891721947,False
Arunachal Pradesh,longding,2025,12,5,5,0,29.0,130.0,84.0,63.0,10,306.0,193.0,113.0,193.0,5.267858159063328,False
Arunachal Pradesh,lower dibang valley,2025,9,24,19,0,29.0,169.0,97.0,82.0,43,377.0,251.0,126.0,251.0,5.529429087511423,False
Arunachal Pradesh,lower dibang valley,2025,10,13,11,0,34.0,104.0,228.0,64.0,24,430.0,168.0,262.0,168.0,5.1298987149230735,False
Arunachal Pradesh,lower dibang valley,2025,11,7,14,2,27.0,145.0,277.0,68.0,23,517.0,213.0,304.0,71.0,4.276666119016055,False
Arunachal Pradesh,lower dibang valley,2025,12,9,5,0,24.0,113.0,161.0,84.0,14,382.0,197.0,185.0,197.0,5.288267030694535,False
Arunachal Pradesh,lower siang,2025,9,5,8,0,29.0,118.0,0.0,0.0,13,147.0,118.0,29.0,118.0,4.77912349311153,False
Arunachal Pradesh,lower siang,2025,10,1,4,0,12.0,54.0,0.0,0.0,5,66.0,54.0,12.0,54.0,4.007333185232471,False
Arunachal Pradesh,lower siang,2025,11,5,10,3,7.0,68.0,0.0,0.0,18,75.0,68.0,7.0,17.0,2.8903717578961645,False
Arunachal Pradesh,lower siang,2025,12,1,1,0,7.0,55.0,0.0,0.0,2,62.0,55.0,7.0,55.0,4.02535169073515,False
Arunachal Pradesh,lower subansiri,2025,9,19,25,0,46.0,290.0,181.0,112.0,44,629.0,402.0,227.0,402.0,5.998936561946683,False
Arunachal Pradesh,lower subansiri,2025,10,6,16,0,28.0,161.0,278.0,90.0,22,557.0,251.0,306.0,251.0,5.529429087511423,False
Arunachal Pradesh,lower subansiri,2025,11,19,10,1,36.0,206.0,110.0,72.0,30,424.0,278.0,146.0,139.0,4.941642422609304,False
Arunachal Pradesh,lower subansiri,2025,12,7,4,0,22.0,129.0,113.0,46.0,11,310.0,175.0,135.0,175.0,5.170483995038151,False
Arunachal Pradesh,namsai,2025,9,19,5,0,94.0,663.0,348.0,302.0,24,1407.0,965.0,442.0,965.0,6.873163834212518,False
Arunachal Pradesh,namsai,2025,10,7,3,0,25.0,231.0,76.0,132.0,10,464.0,363.0,101.0,363.0,5.8971538676367405,False
Arunachal Pradesh,namsai,2025,11,8,0,0,27.0,381.0,716.0,128.0,8,1252.0,509.0,743.0,509.0,6.234410725718371,False
Arunachal Pradesh,namsai,2025,12,15,3,0,39.0,435.0,588.0,208.0,18,1270.0,643.0,627.0,643.0,6.467698726104354,False
Arunachal Pradesh,papum pare,2025,9,72,87,0,135.0,618.0,873.0,359.0,159,1985.0,977.0,1008.0,977.0,6.885509670034818,False
Arunachal Pradesh,papum pare,2025,10,56,63,0,119.0,429.0,475.0,251.0,119,1274.0,680.0,594.0,680.0,6.523562306149512,False
Arunachal Pradesh,papum pare,2025,11,47,58,4,125.0,563.0,350.0,285.0,109,1323.0,848.0,475.0,169.6,5.139321635057579,False
Arunachal Pradesh,papum pare,2025,12,21,24,0,92.0,509.0,534.0,189.0,45,1324.0,698.0,626.0,698.0,6.54965074223381,False
Arunachal Pradesh,shi yomi,2025,9,5,0,0,8.0,18.0,11.0,12.0,5,49.0,30.0,19.0,30.0,3.4339872044851463,False
Arunachal Pradesh,shi yomi,2025,10,2,5,0,8.0,15.0,12.0,7.0,7,42.0,22.0,20.0,22.0,3.1354942159291497,False
Arunachal Pradesh,shi yomi,2025,11,1,11,5,10.0,67.0,66.0,167.0,17,310.0,234.0,76.0,39.0,3.6888794541139363,False
Arunachal Pradesh,shi yomi,2025,12,0,2,0,9.0,33.0,25.0,36.0,2,103.0,69.0,34.0,69.0,4.248495242049359,False
Arunachal Pradesh,tawang,2025,9,56,14,0,57.0,165.0,112.0,46.0,70,380.0,211.0,169.0,211.0,5.356586274672012,False
Arunachal Pradesh,tawang,2025,10,20,10,2,27.0,72.0,442.0,40.0,32,581.0,112.0,469.0,37.333333333333336,3.6463198396951406,False
Arunachal Pradesh,tawang,2025,11,16,12,5,30.0,108.0,373.0,28.0,33,539.0,136.0,403.0,22.666666666666668,3.164067588373206,False
Arunachal Pradesh,tawang,2025,12,12,6,0,34.0,151.0,309.0,42.0,18,536.0,193.0,343.0,193.0,5.267858159063328,False
Arunachal Pradesh,tirap,2025,9,20,12,0,26.0,172.0,173.0,70.0,32,441.0,242.0,199.0,242.0,5.493061443340548,False
Arunachal Pradesh,tirap,2025,10,15,9,0,9.0,100.0,443.0,48.0,24,600.0,148.0,452.0,148.0,5.003946305945459,False
Arunachal Pradesh,tirap,2025,11,20,12,1,16.0,143.0,276.0,44.0,33,479.0,187.0,292.0,93.5,4.548599834499697,False
Arunachal Pradesh,tirap,2025,12,4,6,0,23.0,163.0,101.0,48.0,10,335.0,211.0,124.0,211.0,5.356586274672012,False
Arunachal Pradesh,upper siang,2025,9,10,5,0,41.0,393.0,58.0,45.0,15,537.0,438.0,99.0,438.0,6.0844994130751715,False
Arunachal Pradesh,upper siang,2025,10,6,7,0,33.0,175.0,123.0,50.0,13,381.0,225.0,156.0,225.0,5.420534999272286,False
Arunachal Pradesh,upper siang,2025,11,3,5,1,30.0,95.0,183.0,38.0,9,346.0,133.0,213.0,66.5,4.212127597878484,False
Arunachal Pradesh,upper siang,2025,12,2,2,0,35.0,121.0,375.0,38.0,4,569.0,159.0,410.0,159.0,5.075173815233827,False
Arunachal Pradesh,upper subansiri,2025,9,34,22,0,78.0,168.0,198.0,122.0,56,566.0,290.0,276.0,290.0,5.673323267171493,False
Arunachal Pradesh,upper subansiri,2025,10,14,16,1,42.0,93.0,204.0,76.0,31,415.0,169.0,246.0,84.5,4.448516375942715,False
Arunachal Pradesh,upper subansiri,2025,11,11,10,11,34.0,135.0,420.0,59.0,32,648.0,194.0,454.0,16.166666666666668,2.842969519001581,False
Arunachal Pradesh,upper subansiri,2025,12,15,5,0,40.0,118.0,202.0,118.0,20,478.0,236.0,242.0,236.0,5.4680601411351315,False
Arunachal Pradesh,west kameng,2025,7,43,30,10,0.0,0.0,188.0,373.0,83,561.0,373.0,188.0,33.90909090909091,3.5527472797893562,False
Arunachal Pradesh,west kameng,2025,9,42,33,1,90.0,256.0,357.0,191.0,76,894.0,447.0,447.0,223.5,5.413875707182309,False
Arunachal Pradesh,west kameng,2025,10,32,13,0,65.0,232.0,212.0,148.0,45,657.0,380.0,277.0,380.0,5.942799375126701,False
Arunachal Pradesh,west kameng,2025,11,18,17,7,46.0,248.0,228.0,215.0,42,737.0,463.0,274.0,57.875,4.0754165523365815,False
Arunachal Pradesh,west kameng,2025,12,16,4,0,56.0,249.0,720.0,214.0,20,1239.0,463.0,776.0,463.0,6.139884552226255,False
Arunachal Pradesh,west siang,2025,9,70,74,0,168.0,628.0,532.0,158.0,144,1486.0,786.0,700.0,786.0,6.668228248417403,False
Arunachal Pradesh,west siang,2025,10,26,20,0,57.0,242.0,375.0,119.0,46,793.0,361.0,432.0,361.0,5.8916442118257715,False
Arunachal Pradesh,west siang,2025,11,18,21,4,69.0,317.0,1197.0,93.0,43,1676.0,410.0,1266.0,82.0,4.418840607796598,False
Arunachal Pradesh,west siang,2025,12,17,8,0,57.0,269.0,300.0,97.0,25,723.0,366.0,357.0,366.0,5.905361848054571,False
Assam,baksa,2025,4,294,451,169,0.0,0.0,3603.0,609.0,914,4212.0,609.0,3603.0,3.5823529411764707,1.5222126088204866,False
Assam,baksa,2025,5,37,25,20,0.0,0.0,2140.0,777.0,82,2917.0,777.0,2140.0,37.0,3.6375861597263857,False
Assam,baksa,2025,6,28,12,12,0.0,0.0,1034.0,560.0,52,1594.0,560.0,1034.0,43.07692307692308,3.7859363592532027,False
Assam,baksa,2025,7,110,71,39,0.0,0.0,1082.0,691.0,220,1773.0,691.0,1082.0,17.275,2.9055340056358423,False
Assam,baksa,2025,9,348,164,0,257.0,2254.0,879.0,414.0,512,3804.0,2668.0,1136.0,2668.0,7.889459149404524,False
Assam,baksa,2025,10,335,96,77,114.0,1840.0,1264.0,1768.0,508,4986.0,3608.0,1378.0,46.256410256410255,3.855588311540177,False
Assam,baksa,2025,11,266,113,21,192.0,2593.0,1755.0,710.0,400,5250.0,3303.0,1947.0,150.13636363636363,5.018182499731639,False
Assam,baksa,2025,12,242,86,11,346.0,4833.0,1344.0,1328.0,339,7851.0,6161.0,1690.0,513.4166666666666,6.243033572605896,False
Assam,barpeta,2025,4,252,86,41,0.0,0.0,8779.0,1901.0,379,10680.0,1901.0,8779.0,45.26190476190476,3.834318831094072,False
Assam,barpeta,2025,5,90,83,10,0.0,0.0,7167.0,1995.0,183,9162.0,1995.0,7167.0,181.36363636363637,5.206002695723511,False
Assam,barpeta,2025,6,699,376,104,0.0,0.0,4885.0,2158.0,1179,7043.0,2158.0,4885.0,20.552380952380954,3.070486295476014,False
Assam,barpeta,2025,7,2602,744,171,485.0,3519.0,2850.0,1960.0,3517,8814.0,5479.0,3335.0,31.8546511627907,3.49209332281639,False
Assam,barpeta,2025,9,2948,891,12,842.0,7658.0,7500.0,1905.0,3851,17905.0,9563.0,8342.0,735.6153846153846,6.602065889776273,False
Assam,barpeta,2025,10,1218,390,25,409.0,4631.0,8727.0,6065.0,1633,19832.0,10696.0,9136.0,411.38461538461536,6.021956446366001,False
Assam,barpeta,2025,11,1188,377,149,564.0,6423.0,6841.0,3275.0,1714,17103.0,9698.0,7405.0,64.65333333333334,4.184388373768034,False
Assam,barpeta,2025,12,855,225,10,789.0,10218.0,4639.0,4452.0,1090,20098.0,14670.0,5428.0,1333.6363636363637,7.19641414694109,False
Assam,biswanath,2025,4,29,48,10,0.0,0.0,1233.0,274.0,87,1507.0,274.0,1233.0,24.90909090909091,3.25459390747028,False
Assam,biswanath,2025,9,251,131,1,138.0,1889.0,611.0,236.0,383,2874.0,2125.0,749.0,1062.5,6.969320634640292,False
Assam,biswanath,2025,10,133,66,1,64.0,1224.0,332.0,1004.0,200,2624.0,2228.0,396.0,1114.0,7.016609683894219,False
Assam,biswanath,2025,11,169,96,21,106.0,1468.0,516.0,298.0,286,2388.0,1766.0,622.0,80.27272727272727,4.397810502375144,False
Assam,biswanath,2025,12,99,51,5,159.0,2127.0,858.0,460.0,155,3604.0,2587.0,1017.0,431.1666666666667,6.068811316310609,False
Assam,bongaigaon,2025,3,25,33,31,478.0,5621.0,2659.0,1102.0,89,9860.0,6723.0,3137.0,210.09375,5.352302347594573,False
Assam,bongaigaon,2025,4,221,87,61,257.0,2763.0,3845.0,1061.0,369,7926.0,3824.0,4102.0,61.67741935483871,4.138001244892294,False
Assam,bongaigaon,2025,5,110,41,15,0.0,0.0,2120.0,900.0,166,3020.0,900.0,2120.0,56.25,4.047427642434349,False
Assam,bongaigaon,2025,9,653,146,6,416.0,3868.0,1726.0,697.0,805,6707.0,4565.0,2142.0,652.1428571428571,6.481795875859388,False
Assam,bongaigaon,2025,10,287,70,20,247.0,2384.0,3177.0,2369.0,377,8177.0,4753.0,3424.0,226.33333333333334,5.426417369175352,False
Assam,bongaigaon,2025,11,292,72,12,293.0,3190.0,2376.0,1114.0,376,6973.0,4304.0,2669.0,331.0769230769231,5.805366638093941,False
Assam,bongaigaon,2025,12,236,56,20,420.0,4625.0,2377.0,1605.0,312,9027.0,6230.0,2797.0,296.6666666666667,5.69597429220839,False
Assam,cachar,2025,4,988,461,299,0.0,0.0,9445.0,2861.0,1748,12306.0,2861.0,9445.0,9.536666666666667,2.3548612375594167,False
Assam,cachar,2025,6,771,490,172,0.0,0.0,2457.0,2080.0,1433,4537.0,2080.0,2457.0,12.023121387283236,2.5667263459344656,False
Assam,cachar,2025,7,3813,1200,331,94.0,1019.0,4141.0,3322.0,5344,8576.0,4341.0,4235.0,13.075301204819278,2.6444215737839376,False
Assam,cachar,2025,9,2550,850,13,836.0,9522.0,5249.0,2225.0,3413,17832.0,11747.0,6085.0,839.0714285714286,6.733486922235778,False
Assam,cachar,2025,10,1034,382,297,562.0,6385.0,3908.0,3639.0,1713,14494.0,10024.0,4470.0,33.63758389261745,3.544939332203268,False
Assam,cachar,2025,11,1057,489,170,672.0,7160.0,3207.0,1814.0,1716,12853.0,8974.0,3879.0,52.47953216374269,3.979299004322306,False
Assam,cachar,2025,12,683,253,41,796.0,8651.0,6388.0,3000.0,977,18835.0,11651.0,7184.0,277.4047619047619,5.6290760328569505,False
Assam,charaideo,2025,4,91,50,164,0.0,0.0,385.0,166.0,305,551.0,166.0,385.0,1.006060606060606,0.6961729014764824,False
Assam,charaideo,2025,5,29,11,10,0.0,0.0,394.0,219.0,50,613.0,219.0,394.0,19.90909090909091,3.040184036124825,False
